AMOUNT,CNAME,DATE,TYPE,CURRENCY,DESCRIPTION,RNAME
241.24,Groceries,2026-01-29,spending,HKD,Wellcome,Wellcome
226.24,Dining,2026-01-30,spending,HKD,Dinner - Foodpanda,Foodpanda
669.96,Shopping,2026-01-30,spending,HKD,Uniqlo,Uniqlo
11000.0,Rent,2026-02-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2026-02-01,income,HKD,Monthly salary,TechCorp HK
584.99,Shopping,2026-02-01,spending,HKD,Uniqlo,Uniqlo
679.41,Subscriptions,2026-02-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
179.02,Subscriptions,2026-02-01,spending,HKD,Adobe CC subscription,Adobe CC
178.69,Transport,2026-02-01,spending,HKD,Uber,Uber
531.9,Shopping,2026-02-02,spending,HKD,Apple Store,Apple Store
98.34,Subscriptions,2026-02-02,spending,HKD,Canva Pro subscription,Canva Pro
540.01,Shopping,2026-02-03,spending,HKD,HKTVmall,HKTVmall
58.31,Subscriptions,2026-02-03,spending,HKD,Spotify subscription,Spotify
135.84,Transport,2026-02-03,spending,HKD,MTR,MTR
157.72,Transport,2026-02-03,spending,HKD,Uber,Uber
67.85,Subscriptions,2026-02-04,spending,HKD,NYT Digital subscription,NYT Digital
193.71,Transport,2026-02-04,spending,HKD,MTR,MTR
189.19,Transport,2026-02-04,spending,HKD,MTR,MTR
190.54,Transport,2026-02-04,spending,HKD,Uber,Uber
752.49,Other,2026-02-05,spending,HKD,7-Eleven,7-Eleven
92.32,Subscriptions,2026-02-05,spending,HKD,Netflix subscription,Netflix
155.1,Subscriptions,2026-02-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
324.24,Groceries,2026-02-07,spending,HKD,ParknShop,ParknShop
77.78,Subscriptions,2026-02-07,spending,HKD,YouTube Premium subscription,YouTube Premium
112.91,Transport,2026-02-07,spending,HKD,MTR,MTR
591.48,Dining,2026-02-08,spending,HKD,Dinner - Deliveroo,Deliveroo
393.28,Groceries,2026-02-08,spending,HKD,Wellcome,Wellcome
71.67,Subscriptions,2026-02-08,spending,HKD,Disney+ subscription,Disney+
344.05,Groceries,2026-02-09,spending,HKD,Wellcome,Wellcome
159.16,Subscriptions,2026-02-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
174.15,Transport,2026-02-09,spending,HKD,Uber,Uber
602.77,Other,2026-02-10,spending,HKD,HSBC Credit Card,HSBC Credit Card
38.96,Subscriptions,2026-02-10,spending,HKD,HBO GO subscription,HBO GO
339.56,Dining,2026-02-11,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
447.88,Dining,2026-02-11,spending,HKD,Dinner - Deliveroo,Deliveroo
54.13,Subscriptions,2026-02-11,spending,HKD,Calm subscription,Calm
138.61,Transport,2026-02-11,spending,HKD,MTR,MTR
140.82,Transport,2026-02-11,spending,HKD,Uber,Uber
48.88,Subscriptions,2026-02-12,spending,HKD,Viu subscription,Viu
197.88,Transport,2026-02-12,spending,HKD,Uber,Uber
482.8,Dining,2026-02-13,spending,HKD,Dinner - Deliveroo,Deliveroo
281.49,Subscriptions,2026-02-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
122.88,Transport,2026-02-13,spending,HKD,MTR,MTR
107.55,Transport,2026-02-13,spending,HKD,MTR,MTR
78.44,Subscriptions,2026-02-14,spending,HKD,Notion subscription,Notion
421.46,Dining,2026-02-15,spending,HKD,Dinner - Deliveroo,Deliveroo
467.2,Groceries,2026-02-15,spending,HKD,Wellcome,Wellcome
70.71,Subscriptions,2026-02-15,spending,HKD,Apple TV+ subscription,Apple TV+
426.69,Groceries,2026-02-16,spending,HKD,ParknShop,ParknShop
55.35,Subscriptions,2026-02-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
391.49,Dining,2026-02-17,spending,HKD,Dinner - Foodpanda,Foodpanda
235.08,Subscriptions,2026-02-17,spending,HKD,Midjourney subscription,Midjourney
530.31,Other,2026-02-18,spending,HKD,7-Eleven,7-Eleven
76.71,Subscriptions,2026-02-18,spending,HKD,Dropbox subscription,Dropbox
98.42,Subscriptions,2026-02-19,spending,HKD,Audible subscription,Audible
196.52,Transport,2026-02-19,spending,HKD,MTR,MTR
749.37,Other,2026-02-20,spending,HKD,HSBC Credit Card,HSBC Credit Card
58.53,Subscriptions,2026-02-20,spending,HKD,Apple Music subscription,Apple Music
492.26,Groceries,2026-02-21,spending,HKD,CitySuper,CitySuper
453.61,Groceries,2026-02-21,spending,HKD,Wellcome,Wellcome
98.95,Subscriptions,2026-02-21,spending,HKD,Headspace subscription,Headspace
77.47,Subscriptions,2026-02-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
162.82,Transport,2026-02-22,spending,HKD,MTR,MTR
203.36,Subscriptions,2026-02-23,spending,HKD,Claude Pro subscription,Claude Pro
121.17,Subscriptions,2026-02-24,spending,HKD,GitHub Copilot subscription,GitHub Copilot
443.75,Dining,2026-02-25,spending,HKD,Dinner - Deliveroo,Deliveroo
461.74,Dining,2026-02-25,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
298.66,Groceries,2026-02-25,spending,HKD,ParknShop,ParknShop
662.16,Shopping,2026-02-25,spending,HKD,HKTVmall,HKTVmall
28.31,Subscriptions,2026-02-25,spending,HKD,1Password subscription,1Password
673.49,Dining,2026-02-26,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
108.67,Subscriptions,2026-02-26,spending,HKD,Grammarly Premium subscription,Grammarly Premium
546.37,Dining,2026-02-27,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
746.74,Shopping,2026-02-27,spending,HKD,HKTVmall,HKTVmall
107.08,Subscriptions,2026-02-27,spending,HKD,Microsoft 365 subscription,Microsoft 365
100.19,Transport,2026-02-27,spending,HKD,Uber,Uber
565.05,Other,2026-02-28,spending,HKD,7-Eleven,7-Eleven
734.21,Shopping,2026-02-28,spending,HKD,HKTVmall,HKTVmall
11000.0,Rent,2026-03-01,spending,HKD,Monthly rent,Landlord
45000.0,Salary,2026-03-01,income,HKD,Monthly salary,TechCorp HK
679.89,Subscriptions,2026-03-01,spending,HKD,24 Hour Fitness subscription,24 Hour Fitness
176.72,Subscriptions,2026-03-01,spending,HKD,Adobe CC subscription,Adobe CC
97.57,Subscriptions,2026-03-02,spending,HKD,Canva Pro subscription,Canva Pro
139.57,Transport,2026-03-02,spending,HKD,MTR,MTR
58.25,Subscriptions,2026-03-03,spending,HKD,Spotify subscription,Spotify
372.82,Groceries,2026-03-04,spending,HKD,CitySuper,CitySuper
312.81,Groceries,2026-03-04,spending,HKD,CitySuper,CitySuper
68.15,Subscriptions,2026-03-04,spending,HKD,NYT Digital subscription,NYT Digital
425.0,Other,2026-03-05,spending,HKD,7-Eleven,7-Eleven
92.09,Subscriptions,2026-03-05,spending,HKD,Netflix subscription,Netflix
156.91,Subscriptions,2026-03-06,spending,HKD,ChatGPT Plus subscription,ChatGPT Plus
688.47,Shopping,2026-03-07,spending,HKD,HKTVmall,HKTVmall
76.81,Subscriptions,2026-03-07,spending,HKD,YouTube Premium subscription,YouTube Premium
170.07,Transport,2026-03-07,spending,HKD,MTR,MTR
130.51,Transport,2026-03-07,spending,HKD,MTR,MTR
73.73,Subscriptions,2026-03-08,spending,HKD,Disney+ subscription,Disney+
158.11,Subscriptions,2026-03-09,spending,HKD,Perplexity Pro subscription,Perplexity Pro
360.28,Dining,2026-03-10,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
39.52,Subscriptions,2026-03-10,spending,HKD,HBO GO subscription,HBO GO
166.27,Transport,2026-03-10,spending,HKD,MTR,MTR
147.01,Transport,2026-03-10,spending,HKD,Uber,Uber
436.41,Groceries,2026-03-11,spending,HKD,CitySuper,CitySuper
449.34,Other,2026-03-11,spending,HKD,HSBC Credit Card,HSBC Credit Card
55.11,Subscriptions,2026-03-11,spending,HKD,Calm subscription,Calm
112.53,Transport,2026-03-11,spending,HKD,MTR,MTR
144.38,Transport,2026-03-11,spending,HKD,MTR,MTR
48.45,Subscriptions,2026-03-12,spending,HKD,Viu subscription,Viu
122.45,Transport,2026-03-12,spending,HKD,MTR,MTR
84.87,Transport,2026-03-12,spending,HKD,Uber,Uber
417.02,Other,2026-03-13,spending,HKD,7-Eleven,7-Eleven
277.33,Subscriptions,2026-03-13,spending,HKD,LinkedIn Premium subscription,LinkedIn Premium
89.38,Transport,2026-03-13,spending,HKD,MTR,MTR
79.02,Subscriptions,2026-03-14,spending,HKD,Notion subscription,Notion
517.32,Dining,2026-03-15,spending,HKD,Dinner - Foodpanda,Foodpanda
68.53,Subscriptions,2026-03-15,spending,HKD,Apple TV+ subscription,Apple TV+
91.8,Transport,2026-03-15,spending,HKD,MTR,MTR
173.01,Transport,2026-03-15,spending,HKD,MTR,MTR
171.0,Transport,2026-03-15,spending,HKD,MTR,MTR
55.13,Subscriptions,2026-03-16,spending,HKD,Duolingo Plus subscription,Duolingo Plus
437.76,Dining,2026-03-17,spending,HKD,Dinner - Foodpanda,Foodpanda
528.73,Dining,2026-03-17,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
586.39,Groceries,2026-03-17,spending,HKD,Wellcome,Wellcome
241.16,Subscriptions,2026-03-17,spending,HKD,Midjourney subscription,Midjourney
155.96,Transport,2026-03-17,spending,HKD,MTR,MTR
77.25,Subscriptions,2026-03-18,spending,HKD,Dropbox subscription,Dropbox
101.49,Transport,2026-03-18,spending,HKD,Uber,Uber
473.38,Shopping,2026-03-19,spending,HKD,Lane Crawford,Lane Crawford
98.9,Subscriptions,2026-03-19,spending,HKD,Audible subscription,Audible
375.99,Dining,2026-03-20,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
59.09,Subscriptions,2026-03-20,spending,HKD,Apple Music subscription,Apple Music
99.9,Subscriptions,2026-03-21,spending,HKD,Headspace subscription,Headspace
127.91,Transport,2026-03-21,spending,HKD,Uber,Uber
312.0,Dining,2026-03-22,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
625.12,Other,2026-03-22,spending,HKD,Octopus Reload,Octopus Reload
77.66,Subscriptions,2026-03-22,spending,HKD,iCloud 2TB subscription,iCloud 2TB
376.77,Groceries,2026-03-23,spending,HKD,ParknShop,ParknShop
203.04,Subscriptions,2026-03-23,spending,HKD,Claude Pro subscription,Claude Pro
335.38,Dining,2026-03-24,spending,HKD,Dinner - Cafe de Coral,Cafe de Coral
120.29,Subscriptions,2026-03-24,spending,HKD,GitHub Copilot subscription,GitHub Copilot
651.17,Other,2026-03-25,spending,HKD,7-Eleven,7-Eleven
498.51,Shopping,2026-03-25,spending,HKD,HKTVmall,HKTVmall
27.85,Subscriptions,2026-03-25,spending,HKD,1Password subscription,1Password
114.5,Transport,2026-03-25,spending,HKD,MTR,MTR
151.75,Transport,2026-03-25,spending,HKD,MTR,MTR
107.91,Subscriptions,2026-03-26,spending,HKD,Grammarly Premium subscription,Grammarly Premium
105.54,Transport,2026-03-26,spending,HKD,MTR,MTR
390.19,Dining,2026-03-27,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
742.22,Shopping,2026-03-27,spending,HKD,Apple Store,Apple Store
108.28,Subscriptions,2026-03-27,spending,HKD,Microsoft 365 subscription,Microsoft 365
632.35,Other,2026-03-28,spending,HKD,HSBC Credit Card,HSBC Credit Card
536.96,Groceries,2026-03-29,spending,HKD,CitySuper,CitySuper
469.54,Dining,2026-03-30,spending,HKD,Dinner - Foodpanda,Foodpanda
620.57,Shopping,2026-03-30,spending,HKD,Lane Crawford,Lane Crawford
538.35,Dining,2026-03-31,spending,HKD,Dinner - Foodpanda,Foodpanda
534.45,Dining,2026-03-31,spending,HKD,Dinner - Tim Ho Wan,Tim Ho Wan
577.86,Groceries,2026-03-31,spending,HKD,CitySuper,CitySuper
776.84,Shopping,2026-03-31,spending,HKD,Apple Store,Apple Store
