AMOUNT,CNAME,DATE,TYPE,CURRENCY,DESCRIPTION,RNAME
184.84,Transport,2025-11-23,spending,HKD,MTR,MTR
372.09,Dining,2025-11-24,spending,HKD,Dinner at Ozone,Ozone
35000.0,Salary,2025-11-25,income,HKD,Monthly salary,ABC Marketing Ltd
437.38,Shopping,2025-11-25,spending,HKD,Purchase at Apple Store,Apple Store
712.32,Shopping,2025-11-25,spending,HKD,Purchase at IFC Mall,IFC Mall
116.5,Transport,2025-11-25,spending,HKD,Uber,Uber
386.59,Shopping,2025-11-26,spending,HKD,Purchase at Apple Store,Apple Store
382.98,Dining,2025-11-27,spending,HKD,Dinner at Ozone,Ozone
189.0,Transport,2025-11-27,spending,HKD,Citybus,Citybus
252.66,Dining,2025-11-28,spending,HKD,Dinner at Mott 32,Mott 32
483.26,Entertainment,2025-11-28,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
286.71,Other,2025-11-28,spending,HKD,7-Eleven,7-Eleven
283.41,Other,2025-11-28,spending,HKD,HSBC Credit Card,HSBC Credit Card
120.75,Transport,2025-11-28,spending,HKD,MTR,MTR
553.03,Entertainment,2025-11-29,spending,HKD,Night out - LKF Concepts,LKF Concepts
174.24,Transport,2025-11-29,spending,HKD,HKTaxi,HKTaxi
345.44,Other,2025-11-30,spending,HKD,Octopus Reload,Octopus Reload
482.02,Shopping,2025-11-30,spending,HKD,Purchase at Apple Store,Apple Store
374.12,Other,2025-12-01,spending,HKD,Circle K,Circle K
14000.0,Rent,2025-12-01,spending,HKD,Monthly rent,Landlord
330.48,Other,2025-12-03,spending,HKD,Octopus Reload,Octopus Reload
220.14,Dining,2025-12-04,spending,HKD,Dinner at Mott 32,Mott 32
248.58,Entertainment,2025-12-04,spending,HKD,Night out - Club Cubic,Club Cubic
364.38,Dining,2025-12-05,spending,HKD,Dinner at Honi Honi,Honi Honi
343.71,Dining,2025-12-05,spending,HKD,Dinner at Ozone,Ozone
298.04,Entertainment,2025-12-05,spending,HKD,Night out - Volar,Volar
691.1,Shopping,2025-12-05,spending,HKD,Purchase at IFC Mall,IFC Mall
139.93,Transport,2025-12-05,spending,HKD,HKTaxi,HKTaxi
297.44,Dining,2025-12-07,spending,HKD,Dinner at Honi Honi,Honi Honi
377.62,Dining,2025-12-07,spending,HKD,Dinner at Nobu HK,Nobu HK
410.59,Entertainment,2025-12-07,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
193.78,Transport,2025-12-07,spending,HKD,Uber,Uber
404.58,Other,2025-12-08,spending,HKD,HSBC Credit Card,HSBC Credit Card
689.59,Shopping,2025-12-08,spending,HKD,Purchase at Apple Store,Apple Store
109.69,Transport,2025-12-08,spending,HKD,MTR,MTR
289.18,Entertainment,2025-12-09,spending,HKD,Night out - Cinema City,Cinema City
608.63,Shopping,2025-12-09,spending,HKD,Purchase at Apple Store,Apple Store
192.89,Transport,2025-12-09,spending,HKD,Citybus,Citybus
230.5,Dining,2025-12-10,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
277.08,Dining,2025-12-10,spending,HKD,Dinner at Nobu HK,Nobu HK
423.32,Shopping,2025-12-10,spending,HKD,Purchase at ZARA,ZARA
212.86,Transport,2025-12-10,spending,HKD,HKTaxi,HKTaxi
288.42,Entertainment,2025-12-11,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
400.06,Other,2025-12-11,spending,HKD,Octopus Reload,Octopus Reload
156.49,Transport,2025-12-11,spending,HKD,Citybus,Citybus
206.65,Dining,2025-12-12,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
196.24,Transport,2025-12-12,spending,HKD,HKTaxi,HKTaxi
224.19,Dining,2025-12-13,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
401.79,Entertainment,2025-12-13,spending,HKD,Night out - LKF Concepts,LKF Concepts
164.59,Transport,2025-12-13,spending,HKD,MTR,MTR
148.36,Transport,2025-12-13,spending,HKD,Uber,Uber
380.32,Dining,2025-12-14,spending,HKD,Dinner at Ozone,Ozone
326.54,Dining,2025-12-15,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
238.3,Dining,2025-12-15,spending,HKD,Dinner at Ozone,Ozone
122.1,Transport,2025-12-15,spending,HKD,Citybus,Citybus
171.4,Transport,2025-12-15,spending,HKD,MTR,MTR
362.2,Entertainment,2025-12-16,spending,HKD,Night out - Club Cubic,Club Cubic
277.89,Other,2025-12-16,spending,HKD,HSBC Credit Card,HSBC Credit Card
149.75,Transport,2025-12-16,spending,HKD,Citybus,Citybus
346.01,Dining,2025-12-17,spending,HKD,Dinner at Nobu HK,Nobu HK
187.09,Transport,2025-12-17,spending,HKD,Citybus,Citybus
292.24,Dining,2025-12-18,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
207.7,Dining,2025-12-18,spending,HKD,Dinner at Honi Honi,Honi Honi
443.64,Entertainment,2025-12-18,spending,HKD,Night out - Cinema City,Cinema City
441.42,Entertainment,2025-12-18,spending,HKD,Night out - Club Cubic,Club Cubic
437.72,Entertainment,2025-12-18,spending,HKD,Night out - Volar,Volar
322.53,Dining,2025-12-19,spending,HKD,Dinner at Mott 32,Mott 32
240.53,Dining,2025-12-19,spending,HKD,Dinner at Nobu HK,Nobu HK
151.22,Transport,2025-12-19,spending,HKD,Citybus,Citybus
198.08,Dining,2025-12-21,spending,HKD,Dinner at Ozone,Ozone
294.28,Dining,2025-12-21,spending,HKD,Dinner at Ozone,Ozone
161.46,Transport,2025-12-21,spending,HKD,HKTaxi,HKTaxi
134.96,Transport,2025-12-22,spending,HKD,MTR,MTR
212.04,Transport,2025-12-23,spending,HKD,Uber,Uber
198.23,Dining,2025-12-24,spending,HKD,Dinner at Honi Honi,Honi Honi
555.55,Shopping,2025-12-24,spending,HKD,Purchase at Apple Store,Apple Store
249.68,Dining,2025-12-25,spending,HKD,Dinner at Mott 32,Mott 32
370.82,Entertainment,2025-12-25,spending,HKD,Night out - Volar,Volar
35000.0,Salary,2025-12-25,income,HKD,Monthly salary,ABC Marketing Ltd
245.66,Dining,2025-12-26,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
311.09,Entertainment,2025-12-26,spending,HKD,Night out - Club Cubic,Club Cubic
381.41,Entertainment,2025-12-26,spending,HKD,Night out - LKF Concepts,LKF Concepts
305.55,Dining,2025-12-27,spending,HKD,Dinner at Honi Honi,Honi Honi
202.46,Other,2025-12-27,spending,HKD,7-Eleven,7-Eleven
253.36,Dining,2025-12-28,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
197.71,Dining,2025-12-28,spending,HKD,Dinner at Mott 32,Mott 32
439.85,Entertainment,2025-12-28,spending,HKD,Night out - Cinema City,Cinema City
358.55,Dining,2025-12-29,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
375.26,Entertainment,2025-12-29,spending,HKD,Night out - Volar,Volar
283.45,Other,2025-12-29,spending,HKD,7-Eleven,7-Eleven
113.31,Transport,2025-12-29,spending,HKD,HKTaxi,HKTaxi
189.14,Transport,2025-12-29,spending,HKD,MTR,MTR
303.02,Dining,2025-12-30,spending,HKD,Dinner at Nobu HK,Nobu HK
390.97,Shopping,2025-12-30,spending,HKD,Purchase at ZARA,ZARA
188.02,Transport,2025-12-30,spending,HKD,Citybus,Citybus
204.68,Transport,2025-12-30,spending,HKD,HKTaxi,HKTaxi
376.39,Other,2025-12-31,spending,HKD,Circle K,Circle K
350.58,Other,2025-12-31,spending,HKD,Circle K,Circle K
661.18,Shopping,2025-12-31,spending,HKD,Purchase at Apple Store,Apple Store
479.66,Shopping,2025-12-31,spending,HKD,Purchase at Harvey Nichols,Harvey Nichols
456.77,Entertainment,2026-01-01,spending,HKD,Night out - LKF Concepts,LKF Concepts
313.47,Entertainment,2026-01-01,spending,HKD,Night out - Volar,Volar
14000.0,Rent,2026-01-01,spending,HKD,Monthly rent,Landlord
553.59,Other,2026-01-02,spending,HKD,HSBC Credit Card,HSBC Credit Card
821.6,Shopping,2026-01-02,spending,HKD,Purchase at ZARA,ZARA
129.91,Transport,2026-01-02,spending,HKD,Uber,Uber
656.81,Shopping,2026-01-04,spending,HKD,Purchase at Apple Store,Apple Store
439.35,Dining,2026-01-05,spending,HKD,Dinner at Mott 32,Mott 32
300.3,Entertainment,2026-01-05,spending,HKD,Night out - Volar,Volar
462.08,Entertainment,2026-01-05,spending,HKD,Night out - Volar,Volar
358.65,Other,2026-01-06,spending,HKD,Octopus Reload,Octopus Reload
339.25,Entertainment,2026-01-07,spending,HKD,Night out - Volar,Volar
459.31,Other,2026-01-07,spending,HKD,HSBC Credit Card,HSBC Credit Card
686.45,Shopping,2026-01-07,spending,HKD,Purchase at Lane Crawford,Lane Crawford
431.28,Dining,2026-01-08,spending,HKD,Dinner at Mott 32,Mott 32
396.81,Other,2026-01-10,spending,HKD,Octopus Reload,Octopus Reload
146.83,Transport,2026-01-10,spending,HKD,MTR,MTR
82.17,Transport,2026-01-10,spending,HKD,Uber,Uber
278.58,Dining,2026-01-11,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
277.28,Dining,2026-01-11,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
409.51,Dining,2026-01-11,spending,HKD,Dinner at Honi Honi,Honi Honi
301.02,Dining,2026-01-11,spending,HKD,Dinner at Ozone,Ozone
117.72,Transport,2026-01-11,spending,HKD,HKTaxi,HKTaxi
375.72,Dining,2026-01-12,spending,HKD,Dinner at Mott 32,Mott 32
376.2,Dining,2026-01-12,spending,HKD,Dinner at Ozone,Ozone
386.27,Other,2026-01-12,spending,HKD,HSBC Credit Card,HSBC Credit Card
86.87,Transport,2026-01-12,spending,HKD,Uber,Uber
384.0,Dining,2026-01-13,spending,HKD,Dinner at Nobu HK,Nobu HK
105.97,Transport,2026-01-13,spending,HKD,HKTaxi,HKTaxi
147.53,Transport,2026-01-14,spending,HKD,Uber,Uber
138.3,Transport,2026-01-15,spending,HKD,HKTaxi,HKTaxi
448.94,Dining,2026-01-16,spending,HKD,Dinner at Ozone,Ozone
483.06,Entertainment,2026-01-16,spending,HKD,Night out - Club Cubic,Club Cubic
134.73,Transport,2026-01-16,spending,HKD,Citybus,Citybus
89.85,Transport,2026-01-16,spending,HKD,Citybus,Citybus
154.83,Transport,2026-01-16,spending,HKD,HKTaxi,HKTaxi
429.11,Entertainment,2026-01-17,spending,HKD,Night out - LKF Concepts,LKF Concepts
139.28,Transport,2026-01-17,spending,HKD,Uber,Uber
260.57,Dining,2026-01-18,spending,HKD,Dinner at Honi Honi,Honi Honi
136.86,Transport,2026-01-18,spending,HKD,MTR,MTR
252.58,Dining,2026-01-19,spending,HKD,Dinner at Nobu HK,Nobu HK
150.4,Transport,2026-01-20,spending,HKD,HKTaxi,HKTaxi
140.04,Transport,2026-01-20,spending,HKD,Uber,Uber
362.37,Dining,2026-01-21,spending,HKD,Dinner at Honi Honi,Honi Honi
294.87,Dining,2026-01-22,spending,HKD,Dinner at Ozone,Ozone
596.29,Shopping,2026-01-22,spending,HKD,Purchase at Lane Crawford,Lane Crawford
109.62,Transport,2026-01-22,spending,HKD,HKTaxi,HKTaxi
132.35,Transport,2026-01-22,spending,HKD,MTR,MTR
144.95,Transport,2026-01-22,spending,HKD,Uber,Uber
254.11,Dining,2026-01-23,spending,HKD,Dinner at Mott 32,Mott 32
298.82,Dining,2026-01-23,spending,HKD,Dinner at Ozone,Ozone
486.38,Entertainment,2026-01-23,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
327.8,Dining,2026-01-24,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
296.38,Entertainment,2026-01-24,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
1001.38,Shopping,2026-01-24,spending,HKD,Purchase at Lane Crawford,Lane Crawford
100.45,Transport,2026-01-24,spending,HKD,Citybus,Citybus
127.58,Transport,2026-01-24,spending,HKD,Uber,Uber
435.43,Dining,2026-01-25,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
35000.0,Salary,2026-01-25,income,HKD,Monthly salary,ABC Marketing Ltd
737.47,Shopping,2026-01-25,spending,HKD,Purchase at Lane Crawford,Lane Crawford
102.32,Transport,2026-01-25,spending,HKD,Citybus,Citybus
162.43,Transport,2026-01-25,spending,HKD,MTR,MTR
290.19,Other,2026-01-26,spending,HKD,Octopus Reload,Octopus Reload
109.62,Transport,2026-01-26,spending,HKD,MTR,MTR
493.76,Entertainment,2026-01-27,spending,HKD,Night out - Club Cubic,Club Cubic
398.83,Dining,2026-01-28,spending,HKD,Dinner at Mott 32,Mott 32
555.18,Other,2026-01-28,spending,HKD,Octopus Reload,Octopus Reload
124.14,Transport,2026-01-28,spending,HKD,Uber,Uber
303.4,Dining,2026-01-29,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
293.79,Entertainment,2026-01-29,spending,HKD,Night out - LKF Concepts,LKF Concepts
164.91,Transport,2026-01-29,spending,HKD,MTR,MTR
239.43,Dining,2026-01-30,spending,HKD,Dinner at Nobu HK,Nobu HK
396.84,Entertainment,2026-01-30,spending,HKD,Night out - Club Cubic,Club Cubic
324.09,Entertainment,2026-01-30,spending,HKD,Night out - Club Cubic,Club Cubic
424.7,Entertainment,2026-01-30,spending,HKD,Night out - LKF Concepts,LKF Concepts
81.45,Transport,2026-01-30,spending,HKD,Uber,Uber
349.91,Dining,2026-01-31,spending,HKD,Dinner at Ozone,Ozone
83.27,Transport,2026-01-31,spending,HKD,Citybus,Citybus
155.64,Transport,2026-01-31,spending,HKD,Uber,Uber
396.55,Dining,2026-02-01,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
380.22,Dining,2026-02-01,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
369.3,Dining,2026-02-01,spending,HKD,Dinner at Nobu HK,Nobu HK
14000.0,Rent,2026-02-01,spending,HKD,Monthly rent,Landlord
334.19,Dining,2026-02-02,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
253.92,Dining,2026-02-02,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
331.46,Dining,2026-02-03,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
338.9,Other,2026-02-03,spending,HKD,7-Eleven,7-Eleven
566.42,Entertainment,2026-02-04,spending,HKD,Night out - Club Cubic,Club Cubic
901.31,Shopping,2026-02-04,spending,HKD,Purchase at Lane Crawford,Lane Crawford
342.64,Dining,2026-02-05,spending,HKD,Dinner at Honi Honi,Honi Honi
105.33,Transport,2026-02-05,spending,HKD,Uber,Uber
181.67,Transport,2026-02-05,spending,HKD,Uber,Uber
427.04,Other,2026-02-06,spending,HKD,HSBC Credit Card,HSBC Credit Card
114.69,Transport,2026-02-06,spending,HKD,Uber,Uber
224.37,Dining,2026-02-07,spending,HKD,Dinner at Mott 32,Mott 32
554.3,Entertainment,2026-02-07,spending,HKD,Night out - Volar,Volar
290.22,Dining,2026-02-08,spending,HKD,Dinner at Honi Honi,Honi Honi
451.98,Entertainment,2026-02-08,spending,HKD,Night out - Cinema City,Cinema City
129.93,Transport,2026-02-08,spending,HKD,Citybus,Citybus
193.21,Transport,2026-02-08,spending,HKD,Uber,Uber
256.42,Dining,2026-02-09,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
192.22,Dining,2026-02-09,spending,HKD,Dinner at Honi Honi,Honi Honi
356.06,Entertainment,2026-02-09,spending,HKD,Night out - Volar,Volar
426.23,Entertainment,2026-02-10,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
111.77,Transport,2026-02-10,spending,HKD,Citybus,Citybus
237.22,Dining,2026-02-11,spending,HKD,Dinner at Ozone,Ozone
415.01,Entertainment,2026-02-11,spending,HKD,Night out - LKF Concepts,LKF Concepts
111.16,Transport,2026-02-11,spending,HKD,Citybus,Citybus
197.64,Transport,2026-02-11,spending,HKD,MTR,MTR
106.66,Transport,2026-02-11,spending,HKD,MTR,MTR
443.2,Entertainment,2026-02-12,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
857.43,Shopping,2026-02-12,spending,HKD,Purchase at Apple Store,Apple Store
797.53,Shopping,2026-02-12,spending,HKD,Purchase at IFC Mall,IFC Mall
155.76,Transport,2026-02-12,spending,HKD,HKTaxi,HKTaxi
324.71,Dining,2026-02-13,spending,HKD,Dinner at Nobu HK,Nobu HK
208.14,Dining,2026-02-13,spending,HKD,Dinner at Ozone,Ozone
152.38,Transport,2026-02-13,spending,HKD,HKTaxi,HKTaxi
228.4,Dining,2026-02-15,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
253.22,Other,2026-02-15,spending,HKD,7-Eleven,7-Eleven
203.9,Transport,2026-02-15,spending,HKD,HKTaxi,HKTaxi
260.68,Other,2026-02-16,spending,HKD,Circle K,Circle K
172.08,Transport,2026-02-16,spending,HKD,MTR,MTR
150.35,Transport,2026-02-16,spending,HKD,Uber,Uber
388.09,Dining,2026-02-17,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
227.55,Dining,2026-02-17,spending,HKD,Dinner at Nobu HK,Nobu HK
195.43,Transport,2026-02-17,spending,HKD,Citybus,Citybus
189.76,Transport,2026-02-17,spending,HKD,Uber,Uber
248.67,Dining,2026-02-18,spending,HKD,Dinner at Nobu HK,Nobu HK
633.96,Shopping,2026-02-18,spending,HKD,Purchase at ZARA,ZARA
130.99,Transport,2026-02-18,spending,HKD,Citybus,Citybus
193.41,Transport,2026-02-18,spending,HKD,HKTaxi,HKTaxi
373.3,Dining,2026-02-19,spending,HKD,Dinner at Honi Honi,Honi Honi
246.83,Other,2026-02-19,spending,HKD,7-Eleven,7-Eleven
224.57,Dining,2026-02-20,spending,HKD,Dinner at Mott 32,Mott 32
615.75,Entertainment,2026-02-20,spending,HKD,Night out - LKF Concepts,LKF Concepts
192.96,Transport,2026-02-20,spending,HKD,MTR,MTR
371.22,Other,2026-02-21,spending,HKD,HSBC Credit Card,HSBC Credit Card
489.7,Entertainment,2026-02-22,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
395.36,Dining,2026-02-23,spending,HKD,Dinner at Nobu HK,Nobu HK
546.32,Shopping,2026-02-23,spending,HKD,Purchase at Apple Store,Apple Store
109.24,Transport,2026-02-23,spending,HKD,MTR,MTR
202.1,Dining,2026-02-24,spending,HKD,Dinner at Honi Honi,Honi Honi
393.29,Dining,2026-02-24,spending,HKD,Dinner at Nobu HK,Nobu HK
330.72,Dining,2026-02-25,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
35000.0,Salary,2026-02-25,income,HKD,Monthly salary,ABC Marketing Ltd
763.45,Shopping,2026-02-25,spending,HKD,Purchase at Lane Crawford,Lane Crawford
355.03,Other,2026-02-26,spending,HKD,Octopus Reload,Octopus Reload
198.4,Transport,2026-02-26,spending,HKD,Citybus,Citybus
203.29,Transport,2026-02-26,spending,HKD,Uber,Uber
346.34,Dining,2026-02-27,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
677.27,Entertainment,2026-02-27,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
504.08,Entertainment,2026-02-27,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
436.6,Other,2026-02-28,spending,HKD,7-Eleven,7-Eleven
310.48,Other,2026-02-28,spending,HKD,Octopus Reload,Octopus Reload
301.33,Dining,2026-03-01,spending,HKD,Dinner at Mott 32,Mott 32
14000.0,Rent,2026-03-01,spending,HKD,Monthly rent,Landlord
100.53,Transport,2026-03-01,spending,HKD,HKTaxi,HKTaxi
154.2,Transport,2026-03-01,spending,HKD,Uber,Uber
250.06,Dining,2026-03-02,spending,HKD,Dinner at Mott 32,Mott 32
295.63,Dining,2026-03-03,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
323.08,Other,2026-03-03,spending,HKD,HSBC Credit Card,HSBC Credit Card
195.47,Dining,2026-03-04,spending,HKD,Dinner at Mott 32,Mott 32
302.22,Entertainment,2026-03-04,spending,HKD,Night out - Cinema City,Cinema City
233.72,Dining,2026-03-05,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
303.84,Entertainment,2026-03-05,spending,HKD,Night out - Cinema City,Cinema City
293.83,Dining,2026-03-06,spending,HKD,Dinner at Ozone,Ozone
299.7,Entertainment,2026-03-06,spending,HKD,Night out - Club Cubic,Club Cubic
375.87,Entertainment,2026-03-07,spending,HKD,Night out - LKF Concepts,LKF Concepts
107.32,Transport,2026-03-07,spending,HKD,MTR,MTR
1458.32,Shopping,2026-03-08,spending,HKD,Purchase at ZARA,ZARA
118.43,Transport,2026-03-08,spending,HKD,Citybus,Citybus
119.78,Transport,2026-03-08,spending,HKD,MTR,MTR
183.77,Dining,2026-03-09,spending,HKD,Dinner at Nobu HK,Nobu HK
359.43,Entertainment,2026-03-09,spending,HKD,Night out - Volar,Volar
485.0,Entertainment,2026-03-10,spending,HKD,Night out - Volar,Volar
524.01,Other,2026-03-10,spending,HKD,Circle K,Circle K
522.82,Other,2026-03-11,spending,HKD,HSBC Credit Card,HSBC Credit Card
109.11,Transport,2026-03-11,spending,HKD,MTR,MTR
269.82,Dining,2026-03-12,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
240.14,Dining,2026-03-12,spending,HKD,Dinner at Honi Honi,Honi Honi
349.85,Dining,2026-03-13,spending,HKD,Dinner at Ozone,Ozone
181.25,Dining,2026-03-14,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
188.76,Dining,2026-03-14,spending,HKD,Dinner at Honi Honi,Honi Honi
281.23,Other,2026-03-14,spending,HKD,HSBC Credit Card,HSBC Credit Card
921.72,Shopping,2026-03-14,spending,HKD,Purchase at ZARA,ZARA
126.73,Transport,2026-03-14,spending,HKD,Citybus,Citybus
129.25,Transport,2026-03-14,spending,HKD,MTR,MTR
202.85,Dining,2026-03-15,spending,HKD,Dinner at Nobu HK,Nobu HK
122.26,Transport,2026-03-15,spending,HKD,HKTaxi,HKTaxi
264.0,Dining,2026-03-16,spending,HKD,Dinner at Honi Honi,Honi Honi
349.19,Dining,2026-03-16,spending,HKD,Dinner at Honi Honi,Honi Honi
338.05,Dining,2026-03-16,spending,HKD,Dinner at Nobu HK,Nobu HK
328.47,Other,2026-03-16,spending,HKD,Circle K,Circle K
269.58,Dining,2026-03-17,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
569.35,Entertainment,2026-03-17,spending,HKD,Night out - Volar,Volar
518.82,Other,2026-03-17,spending,HKD,Octopus Reload,Octopus Reload
119.73,Transport,2026-03-17,spending,HKD,MTR,MTR
113.06,Transport,2026-03-17,spending,HKD,MTR,MTR
314.64,Dining,2026-03-18,spending,HKD,Dinner at Black Sheep Restaurants,Black Sheep Restaurants
272.92,Dining,2026-03-18,spending,HKD,Dinner at Mott 32,Mott 32
339.53,Entertainment,2026-03-18,spending,HKD,Night out - Club Cubic,Club Cubic
132.66,Transport,2026-03-18,spending,HKD,Citybus,Citybus
99.15,Transport,2026-03-18,spending,HKD,Citybus,Citybus
99.1,Transport,2026-03-19,spending,HKD,Uber,Uber
143.3,Transport,2026-03-19,spending,HKD,Uber,Uber
353.66,Dining,2026-03-20,spending,HKD,Dinner at Ho Lee Fook,Ho Lee Fook
421.7,Entertainment,2026-03-20,spending,HKD,Night out - Cinema City,Cinema City
111.13,Transport,2026-03-20,spending,HKD,HKTaxi,HKTaxi
164.11,Transport,2026-03-20,spending,HKD,MTR,MTR
165.36,Transport,2026-03-21,spending,HKD,Citybus,Citybus
238.73,Dining,2026-03-22,spending,HKD,Dinner at Honi Honi,Honi Honi
125.77,Transport,2026-03-22,spending,HKD,Citybus,Citybus
116.61,Transport,2026-03-22,spending,HKD,Uber,Uber
299.76,Dining,2026-03-23,spending,HKD,Dinner at Nobu HK,Nobu HK
331.88,Dining,2026-03-23,spending,HKD,Dinner at Ozone,Ozone
292.82,Dining,2026-03-24,spending,HKD,Dinner at Honi Honi,Honi Honi
185.19,Dining,2026-03-24,spending,HKD,Dinner at Ozone,Ozone
428.31,Entertainment,2026-03-24,spending,HKD,Night out - HK Philharmonic,HK Philharmonic
1258.81,Shopping,2026-03-24,spending,HKD,Purchase at IFC Mall,IFC Mall
35000.0,Salary,2026-03-25,income,HKD,Monthly salary,ABC Marketing Ltd
150.36,Transport,2026-03-25,spending,HKD,MTR,MTR
115.45,Transport,2026-03-25,spending,HKD,Uber,Uber
861.14,Shopping,2026-03-26,spending,HKD,Purchase at ZARA,ZARA
565.95,Entertainment,2026-03-27,spending,HKD,Night out - Club Cubic,Club Cubic
473.0,Entertainment,2026-03-27,spending,HKD,Night out - Club Cubic,Club Cubic
140.53,Transport,2026-03-27,spending,HKD,Citybus,Citybus
113.9,Transport,2026-03-27,spending,HKD,HKTaxi,HKTaxi
88.83,Transport,2026-03-27,spending,HKD,MTR,MTR
501.58,Other,2026-03-28,spending,HKD,Octopus Reload,Octopus Reload
152.16,Transport,2026-03-28,spending,HKD,MTR,MTR
137.33,Transport,2026-03-29,spending,HKD,HKTaxi,HKTaxi
260.82,Dining,2026-03-30,spending,HKD,Dinner at Mott 32,Mott 32
123.87,Transport,2026-03-30,spending,HKD,Uber,Uber
211.2,Dining,2026-03-31,spending,HKD,Dinner at Honi Honi,Honi Honi
331.11,Dining,2026-03-31,spending,HKD,Dinner at Mott 32,Mott 32
576.09,Entertainment,2026-03-31,spending,HKD,Night out - Club Cubic,Club Cubic
