AMOUNT,CNAME,DATE,TYPE,CURRENCY,DESCRIPTION,RNAME
101.74,Transport,2025-12-12,spending,HKD,Uber,Uber
132.51,Transport,2025-12-12,spending,HKD,Uber,Uber
123.49,Transport,2025-12-12,spending,HKD,Uber,Uber
90.81,Transport,2025-12-13,spending,HKD,MTR,MTR
523.63,Dining,2025-12-15,spending,HKD,Food - % Arabica,% Arabica
43.39,Dining,2025-12-15,spending,HKD,Morning coffee,Starbucks
304.33,Dining,2025-12-16,spending,HKD,Food - Pacific Coffee,Pacific Coffee
44.29,Dining,2025-12-16,spending,HKD,Morning coffee,Starbucks
43.04,Dining,2025-12-16,spending,HKD,Morning coffee,Starbucks
370.97,Dining,2025-12-17,spending,HKD,Food - Keeta,Keeta
139.57,Other,2025-12-17,spending,HKD,Convenience - 7-Eleven,7-Eleven
111.11,Other,2025-12-17,spending,HKD,Convenience - ATM,ATM
115.96,Transport,2025-12-17,spending,HKD,MTR,MTR
307.71,Dining,2025-12-18,spending,HKD,Food - Foodpanda,Foodpanda
78.41,Entertainment,2025-12-18,spending,HKD,YouTube Premium subscription,YouTube Premium
45.67,Dining,2025-12-19,spending,HKD,Morning coffee,Starbucks
1023.07,Shopping,2025-12-19,spending,HKD,Purchase - HKTVmall,HKTVmall
46.17,Dining,2025-12-20,spending,HKD,Morning coffee,Starbucks
166.83,Other,2025-12-20,spending,HKD,Convenience - Circle K,Circle K
154.94,Transport,2025-12-20,spending,HKD,MTR,MTR
402.76,Dining,2025-12-21,spending,HKD,Food - Fuel Espresso,Fuel Espresso
47.76,Dining,2025-12-21,spending,HKD,Morning coffee,Starbucks
40.22,Dining,2025-12-21,spending,HKD,Morning coffee,Starbucks
40.96,Dining,2025-12-21,spending,HKD,Morning coffee,Starbucks
126.72,Other,2025-12-21,spending,HKD,Convenience - ATM,ATM
128.44,Transport,2025-12-21,spending,HKD,Uber,Uber
46.19,Dining,2025-12-22,spending,HKD,Morning coffee,Starbucks
58.78,Entertainment,2025-12-22,spending,HKD,Apple subscription,Apple
106.21,Transport,2025-12-22,spending,HKD,Uber,Uber
44.18,Dining,2025-12-23,spending,HKD,Morning coffee,Starbucks
43.34,Dining,2025-12-24,spending,HKD,Morning coffee,Starbucks
300.1,Dining,2025-12-25,spending,HKD,Food - Foodpanda,Foodpanda
46.68,Dining,2025-12-26,spending,HKD,Morning coffee,Starbucks
47.7,Dining,2025-12-27,spending,HKD,Morning coffee,Starbucks
44.19,Dining,2025-12-28,spending,HKD,Morning coffee,Starbucks
431.35,Dining,2025-12-29,spending,HKD,Food - % Arabica,% Arabica
89.44,Transport,2025-12-29,spending,HKD,MTR,MTR
335.36,Dining,2025-12-30,spending,HKD,Food - % Arabica,% Arabica
508.15,Dining,2025-12-30,spending,HKD,Food - Foodpanda,Foodpanda
41.44,Dining,2025-12-30,spending,HKD,Morning coffee,Starbucks
42.34,Dining,2025-12-30,spending,HKD,Morning coffee,Starbucks
45.3,Dining,2025-12-31,spending,HKD,Morning coffee,Starbucks
20000.0,Salary,2025-12-31,income,HKD,Monthly salary,Design Studio HK
792.55,Shopping,2025-12-31,spending,HKD,Purchase - ZARA,ZARA
82.68,Transport,2025-12-31,spending,HKD,Uber,Uber
589.17,Dining,2026-01-01,spending,HKD,Food - % Arabica,% Arabica
484.35,Dining,2026-01-01,spending,HKD,Food - Foodpanda,Foodpanda
3000.0,Rent,2026-01-01,spending,HKD,Monthly rent,Landlord
97.51,Transport,2026-01-01,spending,HKD,Uber,Uber
215.84,Other,2026-01-04,spending,HKD,Convenience - Circle K,Circle K
73.55,Transport,2026-01-04,spending,HKD,HKTaxi,HKTaxi
63.52,Transport,2026-01-04,spending,HKD,MTR,MTR
109.79,Transport,2026-01-04,spending,HKD,Uber,Uber
92.67,Entertainment,2026-01-05,spending,HKD,Netflix subscription,Netflix
113.07,Transport,2026-01-05,spending,HKD,MTR,MTR
46.1,Dining,2026-01-06,spending,HKD,Morning coffee,Starbucks
1048.15,Shopping,2026-01-06,spending,HKD,Purchase - HKTVmall,HKTVmall
892.37,Shopping,2026-01-06,spending,HKD,Purchase - HKTVmall,HKTVmall
688.64,Shopping,2026-01-06,spending,HKD,Purchase - ZARA,ZARA
112.17,Transport,2026-01-06,spending,HKD,HKTaxi,HKTaxi
605.97,Dining,2026-01-07,spending,HKD,Food - % Arabica,% Arabica
68.76,Transport,2026-01-07,spending,HKD,MTR,MTR
613.59,Dining,2026-01-08,spending,HKD,Food - Fuel Espresso,Fuel Espresso
42.78,Dining,2026-01-08,spending,HKD,Morning coffee,Starbucks
46.6,Dining,2026-01-08,spending,HKD,Morning coffee,Starbucks
57.43,Entertainment,2026-01-08,spending,HKD,Spotify subscription,Spotify
877.05,Shopping,2026-01-08,spending,HKD,Purchase - ZARA,ZARA
44.62,Dining,2026-01-09,spending,HKD,Morning coffee,Starbucks
104.92,Transport,2026-01-09,spending,HKD,HKTaxi,HKTaxi
78.36,Transport,2026-01-09,spending,HKD,HKTaxi,HKTaxi
108.49,Transport,2026-01-10,spending,HKD,MTR,MTR
508.56,Dining,2026-01-11,spending,HKD,Food - Foodpanda,Foodpanda
585.0,Dining,2026-01-11,spending,HKD,Food - Fuel Espresso,Fuel Espresso
46.63,Dining,2026-01-11,spending,HKD,Morning coffee,Starbucks
72.16,Entertainment,2026-01-12,spending,HKD,Disney+ subscription,Disney+
111.99,Transport,2026-01-12,spending,HKD,HKTaxi,HKTaxi
85.15,Transport,2026-01-12,spending,HKD,MTR,MTR
90.1,Transport,2026-01-13,spending,HKD,HKTaxi,HKTaxi
631.66,Dining,2026-01-14,spending,HKD,Food - Keeta,Keeta
41.67,Dining,2026-01-14,spending,HKD,Morning coffee,Starbucks
42.09,Dining,2026-01-15,spending,HKD,Morning coffee,Starbucks
39.92,Dining,2026-01-15,spending,HKD,Morning coffee,Starbucks
586.02,Shopping,2026-01-15,spending,HKD,Purchase - Taobao,Taobao
77.49,Transport,2026-01-15,spending,HKD,Uber,Uber
584.82,Dining,2026-01-16,spending,HKD,Food - Fuel Espresso,Fuel Espresso
43.22,Dining,2026-01-16,spending,HKD,Morning coffee,Starbucks
488.17,Dining,2026-01-17,spending,HKD,Food - Keeta,Keeta
44.39,Dining,2026-01-17,spending,HKD,Morning coffee,Starbucks
307.64,Other,2026-01-17,spending,HKD,Convenience - ATM,ATM
112.97,Transport,2026-01-17,spending,HKD,HKTaxi,HKTaxi
78.69,Entertainment,2026-01-18,spending,HKD,YouTube Premium subscription,YouTube Premium
39.67,Dining,2026-01-21,spending,HKD,Morning coffee,Starbucks
45.96,Dining,2026-01-21,spending,HKD,Morning coffee,Starbucks
76.06,Transport,2026-01-21,spending,HKD,HKTaxi,HKTaxi
59.16,Entertainment,2026-01-22,spending,HKD,Apple subscription,Apple
65.25,Transport,2026-01-22,spending,HKD,MTR,MTR
105.85,Transport,2026-01-23,spending,HKD,HKTaxi,HKTaxi
38.52,Dining,2026-01-26,spending,HKD,Morning coffee,Starbucks
1107.77,Shopping,2026-01-26,spending,HKD,Purchase - HKTVmall,HKTVmall
63.07,Transport,2026-01-26,spending,HKD,HKTaxi,HKTaxi
61.91,Transport,2026-01-26,spending,HKD,HKTaxi,HKTaxi
109.0,Transport,2026-01-26,spending,HKD,Uber,Uber
38.16,Dining,2026-01-27,spending,HKD,Morning coffee,Starbucks
39.5,Dining,2026-01-27,spending,HKD,Morning coffee,Starbucks
65.28,Transport,2026-01-27,spending,HKD,HKTaxi,HKTaxi
94.22,Transport,2026-01-27,spending,HKD,Uber,Uber
40.39,Dining,2026-01-28,spending,HKD,Morning coffee,Starbucks
65.92,Transport,2026-01-28,spending,HKD,Uber,Uber
652.72,Dining,2026-01-29,spending,HKD,Food - % Arabica,% Arabica
41.51,Dining,2026-01-29,spending,HKD,Morning coffee,Starbucks
44.94,Dining,2026-01-29,spending,HKD,Morning coffee,Starbucks
192.64,Other,2026-01-29,spending,HKD,Convenience - Circle K,Circle K
20000.0,Salary,2026-01-30,income,HKD,Monthly salary,Design Studio HK
85.59,Transport,2026-01-30,spending,HKD,Uber,Uber
183.88,Other,2026-01-31,spending,HKD,Convenience - 7-Eleven,7-Eleven
390.92,Dining,2026-02-01,spending,HKD,Food - Foodpanda,Foodpanda
294.74,Dining,2026-02-01,spending,HKD,Food - Keeta,Keeta
38.37,Dining,2026-02-01,spending,HKD,Morning coffee,Starbucks
42.24,Dining,2026-02-01,spending,HKD,Morning coffee,Starbucks
3000.0,Rent,2026-02-01,spending,HKD,Monthly rent,Landlord
93.5,Transport,2026-02-01,spending,HKD,HKTaxi,HKTaxi
40.83,Dining,2026-02-02,spending,HKD,Morning coffee,Starbucks
216.47,Other,2026-02-02,spending,HKD,Convenience - 7-Eleven,7-Eleven
119.47,Transport,2026-02-02,spending,HKD,Uber,Uber
327.8,Dining,2026-02-04,spending,HKD,Food - % Arabica,% Arabica
442.75,Dining,2026-02-04,spending,HKD,Food - Foodpanda,Foodpanda
602.83,Shopping,2026-02-04,spending,HKD,Purchase - Taobao,Taobao
293.17,Dining,2026-02-05,spending,HKD,Food - Foodpanda,Foodpanda
300.29,Dining,2026-02-05,spending,HKD,Food - Keeta,Keeta
94.43,Entertainment,2026-02-05,spending,HKD,Netflix subscription,Netflix
120.3,Transport,2026-02-05,spending,HKD,HKTaxi,HKTaxi
99.23,Transport,2026-02-05,spending,HKD,HKTaxi,HKTaxi
76.02,Transport,2026-02-05,spending,HKD,MTR,MTR
86.32,Transport,2026-02-05,spending,HKD,Uber,Uber
380.51,Dining,2026-02-06,spending,HKD,Food - Keeta,Keeta
239.54,Other,2026-02-06,spending,HKD,Convenience - ATM,ATM
99.04,Transport,2026-02-07,spending,HKD,Uber,Uber
47.79,Dining,2026-02-08,spending,HKD,Morning coffee,Starbucks
40.45,Dining,2026-02-08,spending,HKD,Morning coffee,Starbucks
43.55,Dining,2026-02-08,spending,HKD,Morning coffee,Starbucks
57.02,Entertainment,2026-02-08,spending,HKD,Spotify subscription,Spotify
79.71,Transport,2026-02-08,spending,HKD,Uber,Uber
39.06,Dining,2026-02-09,spending,HKD,Morning coffee,Starbucks
68.79,Transport,2026-02-09,spending,HKD,HKTaxi,HKTaxi
84.57,Transport,2026-02-09,spending,HKD,MTR,MTR
436.86,Dining,2026-02-10,spending,HKD,Food - Foodpanda,Foodpanda
72.23,Transport,2026-02-10,spending,HKD,HKTaxi,HKTaxi
40.71,Dining,2026-02-11,spending,HKD,Morning coffee,Starbucks
40.28,Dining,2026-02-11,spending,HKD,Morning coffee,Starbucks
39.15,Dining,2026-02-11,spending,HKD,Morning coffee,Starbucks
855.83,Shopping,2026-02-11,spending,HKD,Purchase - Uniqlo,Uniqlo
73.41,Entertainment,2026-02-12,spending,HKD,Disney+ subscription,Disney+
79.78,Transport,2026-02-12,spending,HKD,HKTaxi,HKTaxi
89.57,Transport,2026-02-12,spending,HKD,MTR,MTR
473.1,Dining,2026-02-13,spending,HKD,Food - Fuel Espresso,Fuel Espresso
108.93,Transport,2026-02-13,spending,HKD,Uber,Uber
100.94,Transport,2026-02-14,spending,HKD,HKTaxi,HKTaxi
84.71,Transport,2026-02-14,spending,HKD,HKTaxi,HKTaxi
406.59,Dining,2026-02-15,spending,HKD,Food - % Arabica,% Arabica
39.83,Dining,2026-02-15,spending,HKD,Morning coffee,Starbucks
81.19,Transport,2026-02-15,spending,HKD,MTR,MTR
408.71,Dining,2026-02-16,spending,HKD,Food - Fuel Espresso,Fuel Espresso
583.09,Shopping,2026-02-16,spending,HKD,Purchase - Taobao,Taobao
45.39,Dining,2026-02-17,spending,HKD,Morning coffee,Starbucks
98.85,Transport,2026-02-17,spending,HKD,Uber,Uber
76.43,Entertainment,2026-02-18,spending,HKD,YouTube Premium subscription,YouTube Premium
183.86,Other,2026-02-18,spending,HKD,Convenience - ATM,ATM
46.69,Dining,2026-02-19,spending,HKD,Morning coffee,Starbucks
44.83,Dining,2026-02-19,spending,HKD,Morning coffee,Starbucks
115.11,Transport,2026-02-19,spending,HKD,HKTaxi,HKTaxi
98.96,Transport,2026-02-19,spending,HKD,Uber,Uber
62.28,Transport,2026-02-20,spending,HKD,HKTaxi,HKTaxi
79.61,Transport,2026-02-21,spending,HKD,MTR,MTR
46.97,Dining,2026-02-22,spending,HKD,Morning coffee,Starbucks
41.82,Dining,2026-02-22,spending,HKD,Morning coffee,Starbucks
59.28,Entertainment,2026-02-22,spending,HKD,Apple subscription,Apple
1055.97,Shopping,2026-02-22,spending,HKD,Purchase - ZARA,ZARA
469.4,Dining,2026-02-23,spending,HKD,Food - Pacific Coffee,Pacific Coffee
47.66,Dining,2026-02-23,spending,HKD,Morning coffee,Starbucks
44.55,Dining,2026-02-24,spending,HKD,Morning coffee,Starbucks
474.32,Dining,2026-02-25,spending,HKD,Food - Fuel Espresso,Fuel Espresso
42.37,Dining,2026-02-25,spending,HKD,Morning coffee,Starbucks
1071.24,Shopping,2026-02-25,spending,HKD,Purchase - Taobao,Taobao
60.34,Transport,2026-02-25,spending,HKD,HKTaxi,HKTaxi
40.73,Dining,2026-02-26,spending,HKD,Morning coffee,Starbucks
260.12,Other,2026-02-26,spending,HKD,Convenience - 7-Eleven,7-Eleven
1031.03,Shopping,2026-02-26,spending,HKD,Purchase - ZARA,ZARA
42.26,Dining,2026-02-27,spending,HKD,Morning coffee,Starbucks
38.95,Dining,2026-02-27,spending,HKD,Morning coffee,Starbucks
20000.0,Salary,2026-02-27,income,HKD,Monthly salary,Design Studio HK
63.31,Transport,2026-02-27,spending,HKD,HKTaxi,HKTaxi
77.24,Transport,2026-02-27,spending,HKD,Uber,Uber
350.84,Dining,2026-02-28,spending,HKD,Food - Foodpanda,Foodpanda
40.92,Dining,2026-02-28,spending,HKD,Morning coffee,Starbucks
46.88,Dining,2026-02-28,spending,HKD,Morning coffee,Starbucks
43.05,Dining,2026-02-28,spending,HKD,Morning coffee,Starbucks
438.38,Dining,2026-03-01,spending,HKD,Food - Keeta,Keeta
47.26,Dining,2026-03-01,spending,HKD,Morning coffee,Starbucks
3000.0,Rent,2026-03-01,spending,HKD,Monthly rent,Landlord
169.94,Other,2026-03-03,spending,HKD,Convenience - Circle K,Circle K
297.12,Dining,2026-03-04,spending,HKD,Food - Keeta,Keeta
47.99,Dining,2026-03-04,spending,HKD,Morning coffee,Starbucks
233.37,Other,2026-03-04,spending,HKD,Convenience - ATM,ATM
47.31,Dining,2026-03-05,spending,HKD,Morning coffee,Starbucks
92.98,Entertainment,2026-03-05,spending,HKD,Netflix subscription,Netflix
125.92,Transport,2026-03-05,spending,HKD,MTR,MTR
557.33,Dining,2026-03-06,spending,HKD,Food - Fuel Espresso,Fuel Espresso
46.52,Dining,2026-03-06,spending,HKD,Morning coffee,Starbucks
38.79,Dining,2026-03-06,spending,HKD,Morning coffee,Starbucks
58.77,Entertainment,2026-03-08,spending,HKD,Spotify subscription,Spotify
131.6,Transport,2026-03-08,spending,HKD,Uber,Uber
455.74,Dining,2026-03-09,spending,HKD,Food - Fuel Espresso,Fuel Espresso
45.93,Dining,2026-03-09,spending,HKD,Morning coffee,Starbucks
44.42,Dining,2026-03-09,spending,HKD,Morning coffee,Starbucks
126.32,Transport,2026-03-09,spending,HKD,MTR,MTR
110.3,Transport,2026-03-10,spending,HKD,HKTaxi,HKTaxi
195.98,Other,2026-03-11,spending,HKD,Convenience - 7-Eleven,7-Eleven
73.44,Entertainment,2026-03-12,spending,HKD,Disney+ subscription,Disney+
94.02,Transport,2026-03-12,spending,HKD,MTR,MTR
128.64,Other,2026-03-13,spending,HKD,Convenience - Circle K,Circle K
45.99,Dining,2026-03-14,spending,HKD,Morning coffee,Starbucks
44.23,Dining,2026-03-14,spending,HKD,Morning coffee,Starbucks
1113.43,Shopping,2026-03-15,spending,HKD,Purchase - HKTVmall,HKTVmall
125.19,Transport,2026-03-15,spending,HKD,HKTaxi,HKTaxi
87.2,Transport,2026-03-15,spending,HKD,Uber,Uber
503.06,Dining,2026-03-16,spending,HKD,Food - % Arabica,% Arabica
46.11,Dining,2026-03-17,spending,HKD,Morning coffee,Starbucks
38.87,Dining,2026-03-17,spending,HKD,Morning coffee,Starbucks
127.7,Transport,2026-03-17,spending,HKD,HKTaxi,HKTaxi
470.74,Dining,2026-03-18,spending,HKD,Food - Fuel Espresso,Fuel Espresso
38.75,Dining,2026-03-18,spending,HKD,Morning coffee,Starbucks
78.78,Entertainment,2026-03-18,spending,HKD,YouTube Premium subscription,YouTube Premium
123.43,Transport,2026-03-19,spending,HKD,HKTaxi,HKTaxi
482.62,Dining,2026-03-20,spending,HKD,Food - Keeta,Keeta
1540.28,Shopping,2026-03-20,spending,HKD,Purchase - Taobao,Taobao
80.66,Transport,2026-03-20,spending,HKD,MTR,MTR
80.51,Transport,2026-03-20,spending,HKD,MTR,MTR
70.47,Transport,2026-03-21,spending,HKD,MTR,MTR
342.98,Dining,2026-03-22,spending,HKD,Food - Pacific Coffee,Pacific Coffee
38.47,Dining,2026-03-22,spending,HKD,Morning coffee,Starbucks
57.45,Entertainment,2026-03-22,spending,HKD,Apple subscription,Apple
172.07,Other,2026-03-22,spending,HKD,Convenience - ATM,ATM
71.41,Transport,2026-03-22,spending,HKD,HKTaxi,HKTaxi
1407.64,Shopping,2026-03-23,spending,HKD,Purchase - Uniqlo,Uniqlo
581.89,Dining,2026-03-24,spending,HKD,Food - Foodpanda,Foodpanda
41.51,Dining,2026-03-24,spending,HKD,Morning coffee,Starbucks
39.24,Dining,2026-03-25,spending,HKD,Morning coffee,Starbucks
95.78,Transport,2026-03-25,spending,HKD,HKTaxi,HKTaxi
398.6,Dining,2026-03-26,spending,HKD,Food - % Arabica,% Arabica
42.16,Dining,2026-03-26,spending,HKD,Morning coffee,Starbucks
43.15,Dining,2026-03-26,spending,HKD,Morning coffee,Starbucks
131.97,Transport,2026-03-26,spending,HKD,HKTaxi,HKTaxi
39.98,Dining,2026-03-27,spending,HKD,Morning coffee,Starbucks
41.01,Dining,2026-03-27,spending,HKD,Morning coffee,Starbucks
42.94,Dining,2026-03-27,spending,HKD,Morning coffee,Starbucks
92.05,Transport,2026-03-27,spending,HKD,HKTaxi,HKTaxi
91.07,Transport,2026-03-27,spending,HKD,MTR,MTR
84.51,Transport,2026-03-27,spending,HKD,Uber,Uber
38.9,Dining,2026-03-28,spending,HKD,Morning coffee,Starbucks
47.52,Dining,2026-03-29,spending,HKD,Morning coffee,Starbucks
47.5,Dining,2026-03-29,spending,HKD,Morning coffee,Starbucks
119.8,Transport,2026-03-29,spending,HKD,HKTaxi,HKTaxi
94.27,Transport,2026-03-29,spending,HKD,MTR,MTR
453.48,Dining,2026-03-30,spending,HKD,Food - % Arabica,% Arabica
1138.65,Shopping,2026-03-30,spending,HKD,Purchase - HKTVmall,HKTVmall
552.06,Dining,2026-03-31,spending,HKD,Food - Pacific Coffee,Pacific Coffee
20000.0,Salary,2026-03-31,income,HKD,Monthly salary,Design Studio HK
135.84,Transport,2026-03-31,spending,HKD,HKTaxi,HKTaxi
